	Atha_Ler.0_sShoots_FLT_Rep1_F.F2_raw.CEL	Atha_Ler.0_sShoots_FLT_Rep2_F.F3_raw.CEL	Atha_Ler.0_sShoots_FLT_Rep3_F.F4_raw.CEL	Atha_Ler.0_sShoots_GC_Rep1_H.F2_raw.CEL	Atha_Ler.0_sShoots_GC_Rep2_H.F3_raw.CEL	Atha_Ler.0_sShoots_GC_Rep3_H.F4_raw.CEL
254288_at	1.66135167430072	1.338725314413	1.80275343600802	1.67965893409337	1.75934933351272	2.54874603583345
254289_at	1.2800937546481	1.18088059684076	1.42728690029261	1.28144828089205	1.38370320870028	1.39976206268896
254290_at	1.27766943457269	1.24634533175396	1.1322968661945	1.18115358629573	1.17942948034096	1.27362152828086
254291_at	4.70518443241223	4.5049066783884	4.72114420974443	4.8262867347901	5.01804171198925	5.19798420506489
254292_at	2.38863868561355	2.40909790953731	2.57317085756487	2.01382274103731	2.11751635149802	2.24819034772822
254293_at	2.72761199598143	3.07089563838251	2.71720806012642	3.77230276674577	3.44667264617989	2.71745074001171
254294_at	1.18651012452812	1.64108788324985	1.61884421795157	1.92088759829479	1.1956107760228	1.78589019871581
254295_at	1.38843703535483	1.41822166720706	1.4185818473807	1.67863523394219	1.70260412514629	1.58775764779741
254296_at	1.05003696242426	1.43020321498068	1.25474277104186	1.4051218105491	1.3447038897973	1.57333869790112
254297_at	1.11161739800678	1.08468656929709	1.19111198203172	1.08468656929709	1.25796584588957	1.13130573211462
254298_at	4.21959992587552	3.71580406603613	3.7197980719988	3.46175356143917	4.09487489048243	4.00235676718242
254299_at	3.10497792507627	2.28852804876031	3.30416932059042	4.25910307665489	4.39139078600738	5.59109697586137
254300_at	5.28870840830612	5.42133365522454	5.3335014398001	5.03065546441684	4.9129717354046	5.12504857484631
254301_at	1.48643334258301	1.93849776636722	1.51592607027495	1.44841096482158	1.53837323711976	1.55298486697649
254302_at	1.08294866267293	1.21592518655587	1.17152349652143	1.58897327770545	1.28218075936368	1.25517134042284
254303_at	1.46357202995104	1.38046359616683	1.30820742530925	1.21286145168512	1.29142746481414	1.58999043409222
254304_at	2.126341101736	1.64986840905371	1.86576977462152	1.86360317279215	1.4093557139934	2.04513962219972
254305_at	2.42404680522069	1.96697098049524	2.66108938917083	2.06508182782295	2.29677544598949	1.63505274890038
254306_at	5.28304118534055	5.59623407856431	5.29879494547374	5.02672454513535	5.00068475890816	5.49161582934488
254307_at	1.28746380153403	1.27332211335058	1.25253350746321	1.4143780140661	1.2914041145448	1.29464015303935
254308_at	1.60491390653559	1.6015024066435	1.64569798256755	1.51296667252367	1.53903127066479	1.7638797436306
254309_s_at	1.87239590417781	1.40673828943947	1.74573754945718	1.78309840074711	5.07089529538318	1.79777687387617
254310_at	1.52005005665672	0.993862278761939	1.36908243959798	1.19271607475526	1.07526177965317	1.3584671396219
254311_at	1.16799394802569	0.958198653255269	1.38956200953999	1.17854311376021	1.52867546450643	1.31498843168715
254312_s_at	1.30067935749872	1.05389879958188	1.13590344338714	1.3325551326231	1.39295149224423	0.912099733025106
254313_at	2.58510854903344	1.9438726336949	1.93583077178292	1.79386044190133	1.79392770060151	1.7839760276064
254314_at	2.18869398108557	2.63752348073546	3.33637443861261	1.55376334476156	1.95686226140421	2.04186195617028
254315_at	6.87050229757225	8.04602546746589	6.25456012918853	5.74771577001952	6.77208544538663	4.74257098686557
254316_at	5.3220916874058	6.75809599934527	4.51400247923922	4.12920809023871	5.27200369373741	3.72191189430963
254317_at	3.09829837808525	5.30921197381763	2.40071096240205	2.71871406334848	2.76450958316857	2.17943291489383
254318_at	2.83603528644174	2.81715757177964	2.58382812700842	3.03077420136603	2.74629000621065	2.83603528644174
254319_at	3.57302500419284	4.00712010167173	3.85169251495147	4.25682856274453	3.97759612755688	2.96063659124433
254320_at	1.60809985518975	1.76770735162003	1.58037471188958	1.96215008622529	1.39502398030233	1.47951031316767
254321_at	2.54874603583345	1.53837323711976	1.89441042642941	3.66905930787917	2.86399809091033	4.53686550677703
254322_at	1.26342019515195	1.40298403277306	1.36892297925853	1.23594281426806	1.16459772795013	1.08084556867514
254323_at	1.91480412356775	1.8978033207493	2.15481481307538	2.18104550334346	2.29818025023922	2.0077244574428
254324_at	1.09706310200563	1.28712407147645	1.3956866608451	1.51926180313221	1.70424031166256	1.70390031424792
254325_at	1.32369014641845	1.19558029514485	1.32917882525608	1.36864025657998	1.26270914179167	1.41874168569537
254326_at	2.60739075469449	2.97173833124655	2.63526583614473	2.06014529804907	2.0227241677429	1.64147273747393
254327_at	3.22626988406158	5.90074073285984	3.41530819066959	2.08050508458308	2.2254624278641	1.41546960117017
254328_at	5.67300096242374	5.07764662336539	5.49967928780367	5.89977263274958	5.23559214978471	4.14803943816619
254329_at	4.46130833859713	3.9311312210338	4.41677112593166	3.13180983406327	3.18133026367551	3.14514768485425
254330_at	1.03996355334793	1.13750092915264	0.936477669917943	1.77931099867155	1.24189809106312	1.10682255772797
254331_s_at	6.1210807354005	6.10342195119536	5.45316923461244	5.00176390200711	4.18423159280893	4.97236529827276
254332_at	1.0694488373864	1.30859634465399	1.30537437456989	1.32947258894285	1.44398554900068	1.27960837353585
254333_at	1.32104990734838	1.49691714322171	1.24424480393957	1.43931775973422	1.35964214678375	1.36110930655488
254334_at	1.35543580881882	1.38295177709771	1.17042185151985	1.35787037266613	1.42653638411147	1.26543741075446
254335_at	4.33778005323641	3.88006426185678	4.01169705917184	4.48928963357405	4.49630917037471	4.65823642210315
254336_at	1.35812718099283	1.4174390081876	1.28795236951477	1.33555597170679	1.22810013710201	1.51648660400586
254337_at	1.04242131399207	1.20474318437503	1.09299017430247	1.09691000279461	0.887344906370746	1.28775841960927
254338_s_at	0.991557580536057	1.16796705779523	0.946841483895198	1.37381493673128	1.3806177280631	1.06350131593846
254339_at	1.19123285884296	1.21003182793092	1.25204742414715	1.29370455258499	1.17010197297586	1.19455332319142
254340_at	2.20311505960185	2.07960708668889	2.04726068991694	1.73357354973289	2.08942277074731	1.86183987632404
254341_at	4.00825534619478	3.39530792471705	3.35128078947805	1.85942362895589	2.28547242620894	1.93636640952441
254342_at	3.46951137164162	2.75839856208469	2.93700330648891	2.87853773493325	3.01258605009918	3.43639306241873
254343_at	4.92907464892526	5.19203574475773	4.66114191553043	2.96879590387977	5.23072548848668	4.81910621980959
254344_at	1.05934246772527	1.11682089917837	1.12838359265817	1.56950204722274	1.49394068136566	1.63298905702921
254345_at	7.45433314322533	7.26305631245051	6.95157980714826	6.93735472027051	6.56246794469212	6.78119353785318
